Project ID,Project Name,Project URL,Summary,Project Start,Start Year,Last Updated,Last Updated Year,Update Recency,Start Decade,Modality,Project Home Country/Territory,Location,City,State/Region,Country,Latitude,Longitude,Coordinate Stack Size,Shared Coordinate,Named Contributor Band,Project Type Count,Topic Count,Era Count,Organization Type Count,Contributor Type Count,Leadership Tag Count,Funding Type Count,BIPOC Run,Women Run,Leadership Data Available,Temporal Data Status,Location Detail Status,Project Types,Topics,Eras Studied,Organization Types,Contributor Roles,Leadership Classifications,Funding Resources
bdph_0432,Voyages: The Trans-Atlantic Slave Trade Database,https://www.slavevoyages.org/,Archive/database of information connected to more than 12 million Africans that were taken as part of the Atlantic Slave Trade,1990,1990,45008,2023,Updated 2023-2024,1990s,Digital,United States,"6100 Main St, Houston, TX 77005",N/A,TX,USA,29.7201306,-95.4018157,4,Yes,26-50,5,3,4,1,4,1,3,No,No,No,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Digital Collections/Databases/Archives; Educational Resources; Exhibits & Digital Storytelling; Resource Hub,African Diaspora/Migration; Black People - Race Identity; Transatlantic Slave Trade/Slavery,16th Century; 17th Century; 18th Century; 19th Century,Inter-Institution Partnership,Digital/Design Professionals; Faculty; Library Professionals; Museum Professionals,Data Not Available,Grants/Awards (Private: Foundations/Charities); Grants/Awards (Professional Organizations); Grants/Awards (Public/Federal)
bdph_0433,Walter O. Evans collection of Frederick Douglass and Douglass Family Papers,https://archives.yale.edu/repositories/11/resources/11807,Physical archive of documents belonging to Frederick Douglass and his family,44228,2021,2021,2021,Updated 2020-2022,2020s,Physical,United States,P. O. Box 208330 New Haven CT 06520-8330 US,P. O. Box 208330 New Haven,CT,USA,41.3064267,-72.9310217,1,No,1-5,2,3,2,1,1,1,3,No,No,No,Complete,Location detail present,Digital Collections/Databases/Archives; Educational Resources,Black Literature; Black Men/Masculinity; Historical Figure,19th Century; 20th Century,University Library,Library Professionals,Data Not Available,In-Kind Support; Institutional Operating Budget (Internal); Small Donations
bdph_0434,The Ward: Race and Class in DuBois' Seventh Ward,http://www.dubois-theward.org/,Educational project exploring racism and social change in the context of W.E.B. Du Bois' The Philadelphia Negro,2006,2006,2013,2013,Last update before 2020,2000s,Digital,United States,"3701 Locust Walk, Caster Building, D5 Philadelphia, PA 19104",N/A,PA,USA,39.95255179999999,-75.1975362,1,No,51+,3,4,2,1,4,1,3,No,No,No,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Educational Resources; Oral Histories,Black Activism/Advocacy; Black Literature; Black Men/Masculinity; Race Relations/Racial Inequality/Racism,19th Century; 20th Century,Inter-Institution Partnership,Community Members; Faculty; Graduate Students; Undergraduate Students,Data Not Available,Grants/Awards (Private: Foundations/Charities); Grants/Awards (Professional Organizations); Grants/Awards (Public/Federal)
bdph_0436,WEB Du Bois Papers,https://credo.library.umass.edu/view/collection/mums312?fbclid=IwAR2edMpU19CtDHtvUo6TSumwcnWrbPIAcyCB2lVfhIsYB8qgNfNKw1Y7PDQ,Archive of documents authored by W.E.B. Du Bois,Unspecified,,Unspecified,,Unknown / unparsed,Unknown,Mixed,United States,"154 Hicks Way Amherst, MA 01002",N/A,MA,USA,42.3895079,-72.5299328,1,No,1-5,1,5,2,1,1,1,1,No,No,No,Start and update missing/unparsed,Needs location detail review,Digital Collections/Databases/Archives,Black Literature; Black Men/Masculinity; Black People - Race Identity; Civil Rights Movement/Black Power; Historical Figure,19th Century; 20th Century,University Library,Library Professionals,Data Not Available,In-Kind Support
bdph_0437,William Still: An African-American Abolitionist,http://stillfamily.library.temple.edu/stillfamily/exhibits/show/william-still,"Archive of documents from Black abolitionist William Still and his daughter, Caroline Still Anderson",Unspecified,,Unspecified,,Unknown / unparsed,Unknown,Mixed,United States,"1900 N. 13th Street Philadelphia, PA 19122",N/A,PA,USA,39.9822205,-75.1554149,1,No,11-25,2,4,1,1,1,1,1,No,No,No,Start and update missing/unparsed,Needs location detail review,Digital Collections/Databases/Archives; Educational Resources,Abolitionists/Emancipation/Reconstruction; Black Men/Masculinity; Black Women/Feminism; Historical Figure,19th Century,University Library,Library Professionals,Data Not Available,In-Kind Support
bdph_0438,William Still's Philadelphia – Celebrating the 200th Birthday of the Abolitionist and Activist,http://williamstill200.org/#/,Map of Philadelphia locations important to the life of Black abolitionist William Still,44470,2021,44517,2021,Updated 2020-2022,2020s,Digital,United States,"University of Pennsylvania, Philadelphia, PA 19104",N/A,PA,USA,39.9515013,-75.1910161,3,Yes,1-5,2,4,1,1,3,1,1,No,No,No,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Events/Programming,Abolitionists/Emancipation/Reconstruction; Black Communities/Urban Renewal; Black Men/Masculinity; Historical Figure,19th Century,PWI (Graduate),Digital/Design Professionals; Faculty; Graduate Students,Data Not Available,In-Kind Support
bdph_0439,"William Still's Underground Railroad Data, 1853-1861",https://docs.google.com/spreadsheets/d/1kwiUt3mO9ke96lgV9IoE9D3aq29MVgMC/edit#gid=2022394907,"A comprehensive dataset featuring information on nearly 1,000 freedom seekers who sought refuge with abolitionist William Still in Philadelphia before the Civil War.",44835,2022,45017,2023,Updated 2023-2024,2020s,Digital,United States,"St. Louis, Missouri",St. Louis,N/A,N/A,38.62742799999999,-90.1982439,2,Yes,1-5,2,8,1,1,1,1,1,No,No,Yes,Complete,Needs location detail review,Digital Collections/Databases/Archives; Educational Resources,Abolitionists/Emancipation/Reconstruction; Black Activism/Advocacy; Black Music; Black Women/Feminism; Digital Humanities; Historical Figure; Transatlantic Slave Trade/Slavery; U.S. History,19th Century,Independent Scholar/Individual Research,Other/Unknown,Not Minority Run,Other/Unknown
bdph_0440,"Witness Stones Project, Inc.",https://witnessstonesproject.org/,"Working with local schools, churches, and historical organizations, we aim to restore the history and honor the humanity of enslaved individuals who helped build our communities",2017,2017,2023,2023,Updated 2023-2024,2010s,Mixed,United States,"Suite 216 Ebenezer D. Bassett Hall 1615 Stanley Street New Britain, CT 06050",N/A,CT,USA,41.6911093,-72.7690184,1,No,11-25,4,9,3,1,5,1,5,No,No,Yes,Complete,Needs location detail review,Educational Resources; Events/Programming; Local History & Local Places; Resource Hub,Abolitionists/Emancipation/Reconstruction; African Diaspora/Migration; Black Soldiers/American Civil War; Colonialism & Post-Colonialism/Decolonization; Historical Landmarks/Monuments; Other/Unknown; Race Relations/Racial Inequality/Racism; Transatlantic Slave Trade/Slavery; U.S. History,17th Century; 18th Century; 19th Century,Other/Unknown,Community Members; Faculty; Graduate Students; K-12 Educators; Library Professionals,Community Run,Grants/Awards (Private: Corporate/Individual Sponsors); Grants/Awards (Private: Foundations/Charities); Grants/Awards (Public/Federal); Grants/Awards (Public: State or Local); Small Donations
bdph_0441,Women of the Early Harlem Renaissance (1900-1922),https://scalar.lehigh.edu/harlemwomen/index,Digitization of some works by Black female authors during the time of the Harlem Renaissance,2018,2018,44894,2022,Updated 2020-2022,2010s,Digital,United States,"35 Sayre Dr, Bethlehem, PA 18015",N/A,PA,USA,40.6057075,-75.3772639,6,Yes,1-5,2,2,1,1,2,1,1,No,No,No,Complete,Needs location detail review,Digital Collections/Databases/Archives; Educational Resources,Black Literature; Black Women/Feminism,20th Century,University (Other),Faculty; Graduate Students,Data Not Available,In-Kind Support
bdph_0442,Yale Slavery and Abolition Portal,https://slavery.yale.edu/,Website helping people access resources related to slavery and abolition housed within Yale University,Unspecified,,Unspecified,,Unknown / unparsed,Unknown,Digital,United States,"230 Prospect St. Rm 300 New Haven, CT 06511",N/A,CT,USA,41.318119,-72.9241215,1,No,11-25,3,5,2,1,3,1,1,No,No,No,Start and update missing/unparsed,Needs location detail review,Digital Collections/Databases/Archives; Educational Resources; Resource Hub,Abolitionists/Emancipation/Reconstruction; Black People - Race Identity; Politics and Government; Race Relations/Racial Inequality/Racism; Transatlantic Slave Trade/Slavery,18th Century; 19th Century,Inter-Institution Partnership,Faculty; Graduate Students; Library Professionals,Data Not Available,In-Kind Support
bdph_0443,Yoruba Diaspora,http://yorubadiaspora.org/s/yorubadiaspora/page/about,Mapping project connecting African conflicts to migration patterns,Unspecified,,Unspecified,,Unknown / unparsed,Unknown,Digital,United States,"552 UCB, Boulder, CO 80309-0552",N/A,CO,USA,40.0073499,-105.2659871,2,Yes,6-10,3,2,2,1,2,1,1,No,No,No,Start and update missing/unparsed,Needs location detail review,Data Mining/Mapping/Visualization; Digital Collections/Databases/Archives; Local History & Local Places,African Diaspora/Migration; African History,18th Century; 19th Century,Inter-Institution Partnership,Digital/Design Professionals; Faculty,Data Not Available,In-Kind Support
bdph_0444,The Zine Guide: African-American & Black Voices,https://libraryguides.berea.edu/bczines/race,Collection of Black authored/focused zines housed within a larger collection; partially digitized,Unspecified,,44862,2022,Updated 2020-2022,Unknown,Mixed,United States,"Berea College, Berea, KY 40404",N/A,KY,USA,37.570585,-84.288969,1,No,Unspecified,2,3,2,1,1,1,1,No,No,No,Start missing/unparsed,Needs location detail review,Digital Collections/Databases/Archives; Local History & Local Places,Black Literature; Black People - Race Identity; Newspapers/Periodicals/Black Press,20th Century; 21st Century,University Library,Library Professionals,Data Not Available,Small Donations
bdph_0445,The Ohio Black Press in the 19th Century,https://ohioblackpress.org/s/ohioblackpress/page/home,This project provides the extant copies from 17 remaining ones out of the 25-known Black-owned periodicals in 19th-century Ohio.,44562,2022,44866,2022,Updated 2020-2022,2020s,Digital,United States,"1005 N Abbe Rd Elyria, OH 44035",N/A,OH,USA,41.4121938,-82.07148389999999,2,Yes,1-5,5,11,1,1,4,1,2,No,No,Yes,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Digital Collections/Databases/Archives; Educational Resources; Exhibits & Digital Storytelling; Local History & Local Places,Abolitionists/Emancipation/Reconstruction; Black Activism/Advocacy; Black Communities/Urban Renewal; Black Education/Black Students; Black People - Race Identity; Civil Rights Movement/Black Power; Colonialism & Post-Colonialism/Decolonization; Historical Figure; Historical Landmarks/Monuments; Newspapers/Periodicals/Black Press; Politics and Government,19th Century,Independent Scholar/Individual Research,Faculty; Graduate Students; Library Professionals; Undergraduate Students,Community Run,Grants/Awards (Professional Organizations); Grants/Awards (Public/Federal)
bdph_0446,Mapping Racism and Resistance in Milwaukee County,https://sites.uwm.edu/mappingracismresistance/,"The first effort to comprehensively document and map all racial covenants in Milwaukee County. Our goal is to not only analyze and visualize the historical geographies of racial covenants, but also to uncover Black resistance to such discrimination and its impact in shaping racial justice movements today.",43983,2020,45035,2023,Updated 2023-2024,2020s,Digital,United States,"UW-Milwaukee, Milwaukee, Wisconsin 53211",MILWAUKEE,WI,USA,43.078263,-87.8819686,2,Yes,1-5,5,7,1,1,6,2,2,Yes,Yes,Yes,Complete,Location detail present,Data Mining/Mapping/Visualization; Digital Collections/Databases/Archives; Events/Programming; Local History & Local Places; Resource Hub,Black Activism/Advocacy; Black Communities/Urban Renewal; Digital Humanities; Politics and Government; Race Relations/Racial Inequality/Racism; Segregation; U.S. History,20th Century,PWI (Graduate),Community Members; Digital/Design Professionals; Faculty; Graduate Students; Library Professionals; Undergraduate Students,BIPOC Run; Women Run,Grants/Awards (Institutional/Internal); Grants/Awards (Public/Federal)
bdph_0447,Green Book Cleveland,https://greenbookcleveland.org/,Green Book Cleveland is a restorative history project preserving stories of Black leisure and entertainment in Northeast Ohio.,44197,2021,Unspecified,,Unknown / unparsed,2020s,Digital,United States,"Cleveland State University, 2121 Euclid Ave, Cleveland, OH 44115",N/A,OH,USA,41.5027643,-81.67442299999999,1,No,Unspecified,1,9,1,4,4,1,1,No,No,Yes,Update missing/unparsed,Needs location detail review,Data Mining/Mapping/Visualization,African Diaspora/Migration; Black Communities/Urban Renewal; Black Music; Black People - Race Identity; Digital Humanities; Newspapers/Periodicals/Black Press; Race Relations/Racial Inequality/Racism; Segregation; U.S. History,20th Century,Inter-Institution Partnership; Other/Unknown; PWI (Graduate); PWI (Undergraduate),Community Members; Faculty; Other/Unknown; Undergraduate Students,Not Minority Run,Other/Unknown
bdph_0448,African Surnames and African Toponyms in the Americas,https://wordpress.com/post/ycaptain.wordpress.com/67,A study of how some people of African descent in the Americas retained a portion of Africa through their surnames.,44075,2020,45145,2023,Updated 2023-2024,2020s,Mixed,United States,"George Washington University 801 22nd Street, Washington DC 20052",Washington,DC,USA,38.9002603,-77.0483209,1,No,1-5,3,3,6,2,1,1,2,Yes,No,Yes,Complete,Location detail present,Data Mining/Mapping/Visualization; Digital Collections/Databases/Archives; Oral Histories,Black People - Race Identity; Digital Humanities; Historical Landmarks/Monuments,16th Century; 17th Century; 18th Century; 19th Century; 20th Century; 21st Century,PWI (Graduate); University (Other),Faculty,BIPOC Run,Grants/Awards (Institutional/Internal); Grants/Awards (Private: Foundations/Charities)
